"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.194706350E-1,-1.556964874E0,1.814239264E0,-2.155934811E0
8.245706350E-1,-2.700582027E0,2.162106037E0,-2.422644615E0
8.296706350E-1,-3.223676682E0,2.224832058E0,-1.538125515E0
8.347706350E-1,-3.347716570E0,6.615464687E-1,-9.437947273E-1
8.398706350E-1,-2.714032650E0,-1.360424399E0,-6.098427773E-1
8.449352190E-1,-1.710117102E0,-2.108832121E0,-2.068290710E-1
8.499983440E-1,-1.105895042E0,-1.782721519E0,1.897315979E-1
8.550614690E-1,-1.053219318E0,-1.091593981E0,2.526044846E-1
8.601306870E-1,-1.281261921E0,-5.015405416E-1,-2.452664375E-1
8.651941250E-1,-1.307078362E0,-2.809780836E-1,-1.422887325E0
8.702575620E-1,-8.558859825E-1,-5.533591509E-1,-2.661509514E0
8.753210000E-1,3.709845543E-1,-1.355059505E0,-3.606731415E0
8.802321980E-1,1.721681118E0,-1.433345318E0,-4.093963146E0
8.852879790E-1,2.625318527E0,-7.939428091E-1,-4.588074684E0
8.903438120E-1,3.265579700E0,-1.814693213E-1,-5.000878334E0
8.953996980E-1,3.747239590E0,5.007817745E-1,-4.598086357E0
9.004905830E-1,4.274214268E0,1.311269999E0,-4.102511406E0
9.055481870E-1,4.842826843E0,1.854699731E0,-4.549483299E0
9.106057920E-1,5.312369823E0,6.890733242E-1,-5.989455223E0
9.156633960E-1,5.793258667E0,-1.333395481E0,-3.652853966E0
9.207490210E-1,5.611938953E0,-1.687998295E0,-1.433787346E0
9.258080310E-1,4.018227100E0,-8.889970779E-1,-7.567157745E-1
9.308670420E-1,2.896428108E0,-9.833455086E-3,-3.045330048E-1
9.359261040E-1,2.391633987E0,3.733890057E-1,6.085720062E-1
9.410261040E-1,2.061918259E0,1.742874384E-1,1.261003494E0
9.461261040E-1,1.740930557E0,-2.095963955E-1,1.538984299E0
9.512261040E-1,1.255715847E0,-3.343158066E-1,1.722650051E0
9.563261040E-1,9.493017197E-1,-5.906863809E-1,1.908863544E0
9.614238650E-1,6.878342628E-1,-8.536844850E-1,1.826354504E0
9.664879790E-1,6.363506317E-1,-1.042488337E0,1.630794525E0
9.715520420E-1,9.726076126E-1,-9.092633724E-1,1.282147884E0
9.766162080E-1,1.450659752E0,-6.023927927E-1,8.009433746E-1
9.815253230E-1,1.843846321E0,-3.328286409E-1,2.360296249E-1
9.865816770E-1,2.096915722E0,1.182916462E-1,-3.278946877E-1
9.916380830E-1,2.323090553E0,7.412263155E-1,-8.473763466E-1
9.966944370E-1,2.488162041E0,1.255803466E0,-1.302912235E0
1.001794437E0,2.481730938E0,1.573482990E0,-1.731781960E0
1.006894437E0,2.452859879E0,1.699962735E0,-2.092257977E0
1.011994437E0,2.377722740E0,1.645357370E0,-2.303848982E0
1.017094437E0,2.208681107E0,1.490788102E0,-2.400585890E0
1.022194437E0,1.955012321E0,1.183521986E0,-2.453646421E0
1.027262042E0,1.555438995E0,6.939018965E-1,-2.492419958E0
1.032324073E0,1.244315147E0,1.741348654E-1,-2.469999075E0
1.037386052E0,1.007106781E0,-2.912814319E-1,-2.306504488E0
1.042458656E0,8.864688873E-1,-7.798489332E-1,-2.117753267E0
1.047521208E0,7.962284088E-1,-1.255504966E0,-1.900050402E0
1.052583760E0,7.979831696E-1,-1.453575373E0,-1.568235874E0
1.057646260E0,8.900918961E-1,-1.781801820E0,-1.254995346E0
1.062717250E0,9.989356995E-1,-2.145558596E0,-9.436683655E-1
1.067780219E0,1.155731201E0,-2.221306086E0,-7.217049599E-1
1.072843187E0,1.483239174E0,-1.911381006E0,-7.296986580E-1
1.077906156E0,1.877891541E0,-1.532942772E0,-8.590764999E-1
1.082818708E0,2.341350555E0,-1.210985899E0,-6.115546227E-1
1.087874125E0,3.243144989E0,-8.331797123E-1,-2.481646538E-1
1.092929594E0,3.973837852E0,2.390336990E-2,-7.749938965E-2
1.097985062E0,4.210361481E0,6.947122812E-1,3.896760941E-2
1.103077094E0,4.255172729E0,8.195111156E-1,1.496057510E-1
1.108134385E0,4.132369995E0,7.900151014E-1,1.168584824E-1
1.113191677E0,3.818819046E0,7.256336212E-1,-1.634898186E-1
1.118248969E0,3.482844353E0,5.883333087E-1,-4.294643402E-1
1.123335531E0,2.809030533E0,6.209731698E-1,-1.079911709E0
1.128394333E0,1.834059715E0,9.579089284E-1,-1.744080782E0
1.133453083E0,8.696737289E-1,1.066491723E0,-2.145916224E0
1.138511833E0,1.611671448E-1,9.057738781E-1,-2.258160830E0
1.143611833E0,-6.586046219E-1,8.107442856E-1,-2.275485516E0
1.148711833E0,-1.601841450E0,6.268522143E-1,-2.224826574E0
1.153811833E0,-2.217558384E0,5.091425776E-1,-2.115366220E0
1.158911833E0,-2.756247520E0,4.670221210E-1,-1.863271475E0
1.164010375E0,-3.509877205E0,3.671171665E-1,-1.446801901E0
1.169074281E0,-4.066737175E0,4.291038513E-1,-1.404649973E0
1.174138240E0,-4.609861374E0,5.098712444E-1,-1.363293886E0
1.179202146E0,-5.988281727E0,2.203092575E0,-1.190342665E0
1.184269021E0,-6.041066647E0,2.638262749E0,-1.092487335E0
1.189333083E0,-5.252232075E0,1.572948456E0,-1.592440367E0
1.194397146E0,-4.583627701E0,7.669630647E-1,-1.920624614E0
1.199461260E0,-3.917725563E0,3.649444580E-1,-1.879640102E0
1.204370427E0,-3.290305138E0,1.745496988E-1,-1.757561445E0
1.209426781E0,-2.598947048E0,5.238521099E-2,-1.429710269E0
1.214483083E0,-1.715137005E0,-1.112878323E-1,-1.028591037E0
1.219539437E0,-7.735414505E-1,-3.507969379E-1,-7.113910913E-1
1.224628865E0,3.026294708E-2,-7.568097115E-1,-4.448831081E-1
1.229686885E0,6.825790405E-1,-1.256443977E0,-2.191522121E-1
1.234744906E0,1.365032196E0,-1.836530447E0,-1.251554489E-2
1.239802875E0,1.934307098E0,-2.404092312E0,1.602271795E-1
1.244902875E0,2.313859940E0,-2.884644985E0,3.159259558E-1
1.250002875E0,2.521128654E0,-3.154658556E0,4.644268751E-1
1.255102875E0,2.630697250E0,-3.232041597E0,5.949821472E-1
1.260202875E0,2.750102043E0,-3.157452345E0,7.808628082E-1
1.265302875E0,4.259368896E0,-3.243280888E0,1.282032013E0
1.270366937E0,8.335425377E0,-3.806672096E0,2.462507248E0
1.275430271E0,8.285889626E0,-2.667330265E0,2.577709675E0
1.280493552E0,6.277181625E0,-7.070190907E-1,2.024594307E0
1.285562250E0,3.828205109E0,3.514187336E-1,1.199259400E0
1.290625844E0,1.495557785E0,5.759356022E-1,4.077234268E-1
1.295689385E0,5.766201019E-1,6.311948299E-1,-7.607471943E-2
1.300752979E0,5.484733582E-1,4.821927547E-1,-2.704957128E-1
1.305663656E0,1.443614960E-1,1.434092522E-1,-5.450274944E-1
1.310719594E0,-8.286495209E-1,3.918974400E-1,-4.530042112E-1
1.315775531E0,-2.496023655E0,1.169918299E0,-2.041026950E-1
1.320831469E0,-3.279113770E0,1.359036684E0,-5.614579916E-1
1.325922094E0,-3.142387390E0,1.068886995E0,-9.537293911E-1
1.330979802E0,-2.525209904E0,1.592388153E-1,-1.662694216E0
1.336037458E0,-4.828214645E-1,-2.569900513E0,-3.757100582E0
1.341095115E0,1.638371468E0,-4.207159042E0,-4.626769543E0
1.346195115E0,1.773485184E0,-2.387951851E0,-3.177198887E0
1.351295115E0,1.451256752E0,-2.977323532E-2,-1.319105744E0
1.356395115E0,1.309529305E0,7.990779877E-1,-9.128350019E-2
1.361495115E0,6.186075211E-1,1.183444500E0,6.441355348E-1
1.366595115E0,3.537921906E-1,8.387622833E-1,1.311877370E0
1.371659906E0,-2.538957596E-1,4.790101051E-1,1.809026599E0
1.376722927E0,-1.411308765E0,4.974174500E-1,2.246438026E0
1.381785948E0,-2.670430183E0,6.618866920E-1,2.383091211E0
1.386855427E0,-3.794620037E0,7.700233459E-1,1.888890862E0
1.391918812E0,-4.110092163E0,2.704153061E-1,9.817013144E-1
1.396982198E0,-3.591129303E0,-5.299434662E-1,3.130125105E-1
1.402045531E0,-3.382079601E0,-1.021529198E0,-7.305003703E-2
1.406956885E0,-3.341735840E0,-1.176602364E0,-2.845079899E-1
1.412012615E0,-3.230736732E0,-9.758167267E-1,-5.288141966E-1
1.417068396E0,-2.846831799E0,-7.964701653E-1,-8.190802932E-1
1.422124229E0,-2.262854576E0,-7.727398872E-1,-1.220147848E0
1.427215219E0,-1.598976135E0,-8.521008492E-1,-1.442390561E0
1.432272771E0,-1.034564972E0,-8.798589706E-1,-1.569907308E0
1.437330375E0,-2.635788918E-1,-8.415832520E-1,-2.045337439E0
1.442387927E0,9.077677727E-1,-9.008417130E-1,-2.821447849E0
1.447473656E0,2.142417431E0,-9.395184517E-1,-3.663796425E0
1.452532667E0,3.122200966E0,-7.982106209E-1,-4.542578220E0
1.457591677E0,3.909521580E0,-4.061570168E-1,-5.544676781E0
1.462650635E0,4.509001732E0,1.399226189E-1,-6.527462482E0
1.467750635E0,4.682912350E0,6.920843124E-1,-7.235336304E0
1.472850635E0,4.393683434E0,1.059092999E0,-7.325403690E0
1.477950635E0,3.605812073E0,1.166660309E0,-6.991067410E0
1.483050635E0,2.413304806E0,1.017490387E0,-6.228344440E0
1.488148552E0,1.153413296E0,6.238594055E-1,-5.123181820E0
