"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.795366647E0,-3.534845710E-1,8.843669891E-1,-2.595630646E0
1.805915647E0,-5.380365849E-1,7.666273117E-1,-2.434628963E0
1.815453647E0,-7.457271218E-1,6.976780891E-1,-2.011557579E0
1.825336647E0,-8.319924474E-1,6.438221931E-1,-1.432358742E0
1.835428647E0,-8.229144812E-1,6.541395187E-1,-1.020258427E0
1.845378647E0,-8.375706673E-1,7.452242374E-1,-6.876659393E-1
1.855353647E0,-8.303703070E-1,7.907655239E-1,-4.285230637E-1
1.866003647E0,-5.953876972E-1,8.877053261E-1,-3.238620758E-1
1.875430647E0,-1.081669331E-1,1.170953035E0,-2.635488510E-1
1.885357647E0,-4.483577609E-2,1.341871738E0,-3.306770325E-1
1.895341647E0,-1.067756116E-1,1.427488804E0,-5.081710815E-1
1.905335647E0,-1.835069060E-1,1.417139292E0,-6.308240891E-1
1.915349647E0,-2.958103716E-1,1.444918871E0,-7.391433716E-1
1.925490647E0,-3.816220462E-1,1.423770189E0,-8.594560623E-1
1.935536647E0,-4.435200989E-1,1.434299707E0,-1.022331715E0
1.945328647E0,-3.805282712E-1,9.168596268E-1,-8.922214508E-1
1.955392647E0,-3.030793667E-1,5.596890450E-1,-7.514109612E-1
1.965441647E0,-3.232501745E-1,5.611901283E-1,-6.275343895E-1
1.975356647E0,-4.368521571E-1,6.596884727E-1,-4.335517883E-1
1.985345647E0,-4.462020397E-1,6.641950607E-1,-2.295598984E-1
1.995451647E0,-3.495694101E-1,6.154861450E-1,-1.023616791E-1
2.009689647E0,-7.847222686E-2,1.346631050E-1,1.671113968E-1
2.025793647E0,1.090210676E-2,-2.516651154E-2,3.170337677E-1
2.037998647E0,-1.032087207E-1,-8.986663818E-2,3.866710663E-1
2.055353647E0,-5.037748814E-1,-2.412414551E-2,1.134828568E0
2.065462647E0,-2.263365388E-1,-2.237930298E-1,1.734678268E0
2.075417647E0,-4.153734446E-2,5.006170273E-2,2.302790642E0
2.086123647E0,-1.140586734E-1,6.627831459E-1,2.352425575E0
