"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.127033919E0,-7.686659098E-1,6.491787434E-1,2.786899567E0
3.136673919E0,-2.498492599E-1,5.484237671E-1,2.619336128E0
3.146659919E0,2.412213981E-1,1.991302967E-1,2.200976372E0
3.156955919E0,3.664244711E-1,-8.458113670E-2,1.856352806E0
3.166815919E0,1.093888730E-1,-1.359574795E-1,1.614709854E0
3.177520919E0,-2.064899802E-1,-2.810782194E-1,1.619489670E0
3.186666919E0,-4.431913197E-1,-6.058418751E-1,1.947624207E0
3.196854919E0,-6.546050310E-1,-8.738703728E-1,2.426168442E0
3.206674919E0,-8.101959229E-1,-9.803830385E-1,3.002862930E0
3.216974919E0,-7.750772238E-1,-1.267312765E0,3.726970673E0
3.226701919E0,-7.203410864E-1,-1.561825991E0,4.508520126E0
3.236778919E0,-7.447894216E-1,-1.717583776E0,4.832960129E0
3.246623919E0,-8.056160212E-1,-1.845796227E0,4.750141144E0
3.256670919E0,-9.073279500E-1,-1.934882641E0,4.318458557E0
3.267147919E0,-9.661343098E-1,-2.005868912E0,3.643719673E0
3.276696919E0,-1.057640672E0,-2.092684031E0,2.725868225E0
3.286888919E0,-1.228012681E0,-2.056993961E0,1.739232063E0
3.296809919E0,-1.361793041E0,-1.983381391E0,-3.141212463E-2
3.306727919E0,-1.481489301E0,-1.813078403E0,-5.981740952E-1
3.316739919E0,-1.532732248E0,-1.689900875E0,-1.072161674E0
3.326820919E0,-1.520530581E0,-1.636614442E0,-1.327419281E0
3.336685919E0,-1.446960092E0,-1.641537428E0,-1.262351990E0
3.346724919E0,-1.398059607E0,-1.622712851E0,-1.072831154E0
3.356679919E0,-1.380275011E0,-1.604567289E0,-8.733682632E-1
3.366746919E0,-1.376417875E0,-1.618622780E0,-6.585655212E-1
3.377842919E0,-1.470534563E0,-1.611041307E0,-3.901529312E-1
3.386688919E0,-1.587090373E0,-1.572862387E0,-2.320718765E-1
3.397391919E0,-1.711977005E0,-1.525658727E0,-6.863117218E-2
3.406716919E0,-1.795413256E0,-1.460455298E0,7.792949677E-2
3.416721919E0,-1.787535787E0,-1.415283203E0,1.581830978E-1
3.426685919E0,-1.735013723E0,-1.354903221E0,1.942834854E-1
3.436749919E0,-1.660898566E0,-1.239988565E0,2.374038696E-1
3.446928919E0,-1.543736696E0,-1.085266471E0,2.062425613E-1
