"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.790073831E0,1.366180032E-1,-3.478890061E-1,2.805689871E-1
1.795055038E0,1.322149932E-1,-3.743990064E-1,2.638469934E-1
1.800036040E0,1.288200021E-1,-3.959890008E-1,2.351469994E-1
1.805016963E0,1.280200034E-1,-4.129419923E-1,1.980129927E-1
1.809998192E0,1.316570044E-1,-4.256109893E-1,1.519619972E-1
1.814979346E0,1.389079988E-1,-4.326820076E-1,9.858500212E-2
1.819960329E0,1.482840031E-1,-4.362309873E-1,4.081699997E-2
1.824941481E0,1.584029943E-1,-4.375379980E-1,-1.669799909E-2
1.829922483E0,1.687960029E-1,-4.380089939E-1,-7.196799666E-2
1.834903629E0,1.780689955E-1,-4.364709854E-1,-1.230790019E-1
1.839884631E0,1.821669936E-1,-4.324949980E-1,-1.676090062E-1
1.844865555E0,1.798270047E-1,-4.258030057E-1,-2.077630013E-1
1.849846764E0,1.702290028E-1,-4.168739915E-1,-2.443580031E-1
1.854827918E0,1.545069963E-1,-4.060910046E-1,-2.778460085E-1
1.859808920E0,1.299899966E-1,-3.913989961E-1,-3.056600094E-1
1.864790072E0,1.045029983E-1,-3.816249967E-1,-3.415080011E-1
1.869771074E0,8.309099823E-2,-3.756580055E-1,-3.815520108E-1
1.874751997E0,6.723900139E-2,-3.694159985E-1,-4.238030016E-1
1.879733144E0,5.634500086E-2,-3.592500091E-1,-4.644980133E-1
1.884714375E0,4.814000055E-2,-3.433920145E-1,-5.004389882E-1
1.889695386E0,4.055500031E-2,-3.211289942E-1,-5.334039927E-1
1.894676538E0,3.429599851E-2,-2.948270142E-1,-5.659080148E-1
1.899657540E0,2.890500054E-2,-2.657420039E-1,-5.958690047E-1
1.904638707E0,2.127199993E-2,-2.325769961E-1,-6.237949729E-1
1.909619709E0,1.171899959E-2,-1.948720068E-1,-6.512429714E-1
1.914600860E0,2.416000003E-3,-1.538539976E-1,-6.789469719E-1
1.919581852E0,-3.812999930E-3,-1.121660024E-1,-7.053239942E-1
1.924563004E0,-7.263999898E-3,-7.402600348E-2,-7.306399941E-1
1.929544006E0,-7.598999888E-3,-3.859899938E-2,-7.535099983E-1
1.934525172E0,-3.716999898E-3,-6.872999948E-3,-7.739790082E-1
1.939506174E0,2.644000109E-3,2.112399973E-2,-7.900969982E-1
1.944487326E0,1.175600011E-2,4.467200115E-2,-7.943720222E-1
1.949468343E0,2.191800065E-2,6.395699829E-2,-7.883430123E-1
